,Unnamed: 0,Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
286,,D01,Carcinoma in situ of other and unspecified digestive organs,Females,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,,D02,Carcinoma in situ of middle ear and respiratory system,Males,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
289,,D02,Carcinoma in situ of middle ear and respiratory system,Females,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,,D03,Melanoma in situ,Males,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
292,,D03,Melanoma in situ,Females,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,,D05,Carcinoma in situ of breast,Males,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
295,,D05,Carcinoma in situ of breast,Females,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,,D06,Carcinoma in situ of cervix uteri,Females,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,,D07,Carcinoma in situ of other and unspecified genital organs,Males,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
300,,D07,Carcinoma in situ of other and unspecified genital organs,Females,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,,D09,Carcinoma in situ of other and unspecified sites,Males,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
303,,D09,Carcinoma in situ of other and unspecified sites,Females,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,,D32,Benign neoplasm of meninges,Males,0.6,,0.4,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.5,u,0.3,u,1,u,1.5,u,1.6,u,3.6,,5.2,u,11.5,u
306,,D32,Benign neoplasm of meninges,Females,0.6,,0.6,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.3,u,0.5,u,0.5,u,0.3,u,1.4,u,2.7,,4.1,,6.4,,7.6,
307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,,D33,Benign neoplasm of brain and other parts of central nervous system,Males,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.3,u,,u,,u,,u,,u
309,,D33,Benign neoplasm of brain and other parts of central nervous system,Females,0,u,0,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,1.2,u
310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,,D35.2,Benign neoplasm of pituitary gland,Males,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
312,,D35.2,Benign neoplasm of pituitary gland,Females,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,1.2,u
313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,,D35.3,Benign neoplasm of craniopharyngeal duct,Males,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
315,,D35.3,Benign neoplasm of craniopharyngeal duct,Females,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,,D35.4,Benign neoplasm of pineal gland,Males,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
318,,D35.4,Benign neoplasm of pineal gland,Females,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,,D37,Neoplasm of uncertain or unknown behaviour of oral cavity and digestive organs,Males,0.8,,0.6,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.2,u,0.2,u,0.7,u,0.7,u,0.6,u,1.5,u,2.9,,5.6,,10.8,,15.6,
321,,D37,Neoplasm of uncertain or unknown behaviour of oral cavity and digestive organs,Females,0.7,,0.7,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.3,u,0.2,u,0.5,u,1.2,u,1,u,1.8,u,4.5,,9.5,,12.9,
322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,,D38,Neoplasm of uncertain or unknown behaviour of middle ear and respiratory and intrathoracic organs,Males,0.2,,0.1,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.2,u,,u,0.6,u,0.8,u,1,u,1.9,u,3.4,u
324,,D38,Neoplasm of uncertain or unknown behaviour of middle ear and respiratory and intrathoracic organs,Females,0.1,,0.1,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.2,u,0.4,u,0.5,u,1.1,u,1.4,u,2.6,u
325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,,D39,Neoplasm of uncertain or unknown behaviour of female genital organs,Females,0.1,,0.1,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.3,u,,u,,u,,u,0.6,u,2.1,u
327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,,D40,Neoplasm of uncertain or unknown behaviour of male genital organs,Males,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,,D41,Neoplasm of uncertain or unknown behaviour of urinary organs,Males,0.3,,0.2,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.2,u,,u,,u,0.7,u,2.2,u,4,u,8.8,u
331,,D41,Neoplasm of uncertain or unknown behaviour of urinary organs,Females,0.1,,0.2,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.3,u,1.3,u,3.1,u,4.1,u
332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,,D42,Neoplasm of uncertain or unknown behaviour of meninges,Males,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
334,,D42,Neoplasm of uncertain or unknown behaviour of meninges,Females,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,,D43,Neoplasm of uncertain or unknown behaviour of brain and central nervous system,Males,1,,0.8,,,u,,u,,u,,u,,u,,u,0.2,u,,u,0.2,u,0.2,u,0.3,u,0.5,u,0.5,u,1,u,2.2,,2.3,,4,,5.5,,6.8,,12.2,u
337,,D43,Neoplasm of uncertain or unknown behaviour of brain and central nervous system,Females,0.7,,0.7,,,u,,u,,u,,u,,u,,u,,u,,u,0.2,u,,u,,u,0.5,u,0.5,u,0.7,u,0.8,u,1.5,u,2.4,,4.7,,7.2,,7.3,
338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,,D44,Neoplasm of uncertain or unknown behaviour of endocrine glands,Males,0.1,u,0.1,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.5,u,,u,,u,,u
340,,D44,Neoplasm of uncertain or unknown behaviour of endocrine glands,Females,0.1,,0.1,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.3,u,,u,0.5,u,,u,0.6,u,,u
341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,,D45,Polycythaemia vera,Males,0.1,,0.1,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.5,u,2.8,u,2,u
343,,D45,Polycythaemia vera,Females,0.1,,0.1,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.3,u,0.8,u,1.5,u,1.5,u
344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,,D46,Myelodysplastic syndromes,Males,3,,2.2,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.2,u,0.4,u,0.3,u,1.3,u,2,,6.1,,10,,25.2,,43.5,,71.2,
346,,D46,Myelodysplastic syndromes,Females,1.3,,1.5,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.3,u,0.2,u,0.5,u,0.8,u,2.2,,5.2,,10.1,,17.6,,39.4,
347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,,D47,"Other neoplasms of uncertain or unknown behaviour of lymphoid, haematopoietic and related tissue",Males,1.1,,0.9,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.2,u,0.2,u,0.2,u,0.6,u,1.4,,2.9,,5.9,,9.2,,10.2,,21,
349,,D47,"Other neoplasms of uncertain or unknown behaviour of lymphoid, haematopoietic and related tissue",Females,0.8,,0.8,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.2,u,0.3,u,1.2,u,1,u,2.9,,7.5,,8.9,,17.6,
350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,,D48,Neoplasm of uncertain or unknown behaviour of other and unspecified sites,Males,0.3,,0.2,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.2,u,,u,0.4,u,0.4,u,0.3,u,0.4,u,0.8,u,1.4,u,1.5,u,3.4,u
352,,D48,Neoplasm of uncertain or unknown behaviour of other and unspecified sites,Females,0.2,,0.2,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.2,u,0.3,u,0.2,u,,u,1.7,u,2.1,u,2.6,u
353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,,"C00-C97, D00-D48",All registrations,Males,334.7,,272.6,,0.9,u,2.4,,2,,2.5,,3.5,,4.8,,5.9,,10.4,,16.2,,30.7,,59.8,,116.3,,216.5,,393.7,,639.3,,961.6,,1478.2,,2103.3,,2974.6,,3999.8,
356,,"C00-C97, D00-D48",All registrations,Females,233,,234.5,,1.8,u,1.9,,1.3,,1.9,,2.8,,3.1,,7.1,,14.7,,24.2,,40.9,,71.5,,124.5,,206.2,,309.2,,475.3,,690.8,,1005.8,,1325.4,,1742,,2059.5,
357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,,C00-C97,All malignant cancer registrations,Males,327.2,,266.8,,,u,2.2,,1.9,,2.3,,3.4,,4.7,,5.7,,10.2,,15.7,,29.9,,58.8,,114.5,,213.7,,388.6,,631.2,,945.4,,1449.7,,2047.2,,2885.4,,3846.5,
359,,C00-C97,All malignant cancer registrations,Females,228,,229.1,,0.9,u,1.7,,1.1,u,1.9,,2.8,,3,,7,,14.3,,23.8,,40.2,,70.9,,122.7,,204,,306,,469.3,,681.7,,988,,1288.5,,1679.5,,1956.7,
360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,,Source: Office for National Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,,Notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,,"1. Directly age-standardised using the 2013 update of the European Standard Population with an upper age band of 90+ (see Methods for rates).  Therefore, caution should be taken if comparing these rates to rates in previous releases.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,,2. These figures exclude non-melanoma skin cancer (ICD-10 C44) (see Notes and definitions).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,,3. Non-melanoma skin cancer (NMSC) is very common but is known to be underreported. There are small areas of differing historical practice which may make comparisons across geographies and time difficult.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,,4. This table does not include the ICD-10 codes that are non-mandatory (see Notes and definitions).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,,5. Cancer incidence rates are estimates based on the latest mid-year population estimates for the reference year at the time of publication. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,,Rates calculated from fewer than 20 counts may have low reliability and are therefore marked by (u).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,,Age specific rates were not calculated where there were fewer than 3 cancer registrations in a cell.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,,Directly age-standardised rates were not calculated where there were fewer than 10 counts in a cell.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,,"Where rates have not been calculated due to low counts as described above, the cell has been left blank, and marked by (u) to show the rate was not calculated due to low reliability.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,,6. Geographic boundaries are based on the February 2018 edition of the National Statistics Postcode Lookup file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,,"7. Due to a coding change, there has been an increase in number or cancer deaths registered as C44.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,,Source: Office for National Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
