,Unnamed: 0,Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
285,,D01,Carcinoma in situ of other and unspecified digestive organs,Males,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
286,,D01,Carcinoma in situ of other and unspecified digestive organs,Females,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,,D02,Carcinoma in situ of middle ear and respiratory system,Males,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
289,,D02,Carcinoma in situ of middle ear and respiratory system,Females,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,,D03,Melanoma in situ,Males,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
292,,D03,Melanoma in situ,Females,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,,D05,Carcinoma in situ of breast,Males,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
295,,D05,Carcinoma in situ of breast,Females,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,,D06,Carcinoma in situ of cervix uteri,Females,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,,D07,Carcinoma in situ of other and unspecified genital organs,Males,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
300,,D07,Carcinoma in situ of other and unspecified genital organs,Females,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,,D09,Carcinoma in situ of other and unspecified sites,Males,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
303,,D09,Carcinoma in situ of other and unspecified sites,Females,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,,D32,Benign neoplasm of meninges,Males,0.6,,0.4,,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.2,u,,u,,u,0.3,u,0.4,u,0.8,u,1.5,u,1.9,u,3.1,u,8.6,,10,u
306,,D32,Benign neoplasm of meninges,Females,0.7,,0.8,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.2,u,0.2,u,,u,0.5,u,0.8,u,1.7,,2.9,,6.8,,9.6,,11.7,
307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,,D33,Benign neoplasm of brain and other parts of central nervous system,Males,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
309,,D33,Benign neoplasm of brain and other parts of central nervous system,Females,0,u,0.1,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.8,u,0.9,u
310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,,D35.2,Benign neoplasm of pituitary gland,Males,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
312,,D35.2,Benign neoplasm of pituitary gland,Females,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,,D35.3,Benign neoplasm of craniopharyngeal duct,Males,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
315,,D35.3,Benign neoplasm of craniopharyngeal duct,Females,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,,D35.4,Benign neoplasm of pineal gland,Males,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
318,,D35.4,Benign neoplasm of pineal gland,Females,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,,D37,Neoplasm of uncertain or unknown behaviour of oral cavity and digestive organs,Males,1,,0.8,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.6,u,0.7,u,1.6,,2.6,,3.7,,8.6,,12.8,,12.1,u
321,,D37,Neoplasm of uncertain or unknown behaviour of oral cavity and digestive organs,Females,0.7,,0.8,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.2,u,,u,0.4,u,0.4,u,0.8,u,1.2,u,3.7,,5.2,,9.3,,13.7,
322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,,D38,Neoplasm of uncertain or unknown behaviour of middle ear and respiratory and intrathoracic organs,Males,0.3,,0.2,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.4,u,0.2,u,0.8,u,0.8,u,0.5,u,3.2,u,5.7,u
324,,D38,Neoplasm of uncertain or unknown behaviour of middle ear and respiratory and intrathoracic organs,Females,0.1,,0.1,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.7,u,0.5,u,1.2,u,1.6,u,2.4,u
325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,,D39,Neoplasm of uncertain or unknown behaviour of female genital organs,Females,0.1,,0.1,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.4,u,0.7,u,1.6,u,0.9,u
327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,,D40,Neoplasm of uncertain or unknown behaviour of male genital organs,Males,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,,D41,Neoplasm of uncertain or unknown behaviour of urinary organs,Males,0.3,,0.2,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.3,u,0.6,u,0.6,u,3.5,,4.2,u,12.8,u
331,,D41,Neoplasm of uncertain or unknown behaviour of urinary organs,Females,0.1,,0.1,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.5,u,,u,2.2,u,3.9,u
332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,,D42,Neoplasm of uncertain or unknown behaviour of meninges,Males,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
334,,D42,Neoplasm of uncertain or unknown behaviour of meninges,Females,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u
335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,,D43,Neoplasm of uncertain or unknown behaviour of brain and central nervous system,Males,0.9,,0.8,,,u,,u,,u,,u,,u,,u,,u,0.2,u,0.2,u,0.2,u,0.3,u,0.5,u,0.4,u,1.2,u,1.4,,2.6,,3.2,,6.1,,7.4,,8.6,u
337,,D43,Neoplasm of uncertain or unknown behaviour of brain and central nervous system,Females,0.8,,0.8,,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.3,u,0.3,u,0.4,u,0.4,u,0.6,u,0.8,u,1.5,u,4.3,,5.7,,6.9,,7.5,
338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,,D44,Neoplasm of uncertain or unknown behaviour of endocrine glands,Males,0.1,u,0.1,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.6,u,,u,1,u,,u
340,,D44,Neoplasm of uncertain or unknown behaviour of endocrine glands,Females,0.1,,0.1,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.3,u,0.7,u,,u,,u
341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,,D45,Polycythaemia vera,Males,0.1,u,0.1,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.2,u,,u,,u,,u,,u,,u,,u,1.3,u,2.9,u
343,,D45,Polycythaemia vera,Females,0.1,,0.1,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.8,u,0.7,u,1.6,u,1.2,u
344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,,D46,Myelodysplastic syndromes,Males,3,,2.2,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.2,u,0.7,u,1,u,2.9,,5.5,,12.2,,20.1,,41.9,,83.4,
346,,D46,Myelodysplastic syndromes,Females,1.3,,1.4,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.2,u,,u,0.4,u,0.9,u,2,,4.6,,7.7,,20.3,,37.1,
347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,,D47,"Other neoplasms of uncertain or unknown behaviour of lymphoid, haematopoietic and related tissue",Males,1.2,,0.9,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.2,u,0.2,u,0.8,u,1.6,,2.7,,4.8,,10,,12.5,,29.2,
349,,D47,"Other neoplasms of uncertain or unknown behaviour of lymphoid, haematopoietic and related tissue",Females,0.8,,0.8,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.2,u,0.6,u,0.6,u,1.6,u,3.8,,4.8,,9.3,,19.7,
350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,,D48,Neoplasm of uncertain or unknown behaviour of other and unspecified sites,Males,0.2,,0.2,,,u,0.3,u,,u,,u,,u,,u,0.2,u,,u,,u,,u,,u,0.2,u,,u,0.4,u,0.5,u,0.6,u,0.7,u,1.2,u,1,u,,u
352,,D48,Neoplasm of uncertain or unknown behaviour of other and unspecified sites,Females,0.2,,0.2,,,u,,u,,u,,u,,u,,u,,u,,u,,u,,u,0.2,u,,u,,u,0.3,u,,u,0.3,u,0.3,u,0.9,u,1.2,u,3.6,u
353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,,"C00-C97, D00-D48",All registrations,Males,339.5,,273.2,,2.6,u,2.4,,2.3,,2.3,,3.9,,4.2,,6.3,,9.6,,17.5,,29.4,,57.9,,114.5,,222.9,,404.4,,640.4,,994.5,,1466.9,,2156.1,,3039.7,,4045.7,
356,,"C00-C97, D00-D48",All registrations,Females,232.6,,233,,1.9,u,1.7,,1.8,,1.7,,2.9,,3.5,,6.9,,12.5,,24.8,,40.1,,73.9,,123.4,,198.9,,315.2,,469.9,,683,,982.7,,1366.6,,1751.5,,2080.8,
357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,,C00-C97,All malignant cancer registrations,Males,331.5,,267,,1.5,u,2,,2.3,,2.3,,3.7,,4,,5.8,,9.3,,17.2,,28.5,,57.2,,112.8,,219.9,,399.4,,630.7,,976.6,,1437.4,,2101,,2943.1,,3871.2,
359,,C00-C97,All malignant cancer registrations,Females,227.4,,227.4,,1.2,u,1.4,u,1.8,,1.6,,2.8,,3.3,,6.9,,12.4,,24.4,,39.3,,72.7,,122,,197.4,,312.3,,465.4,,673,,959.5,,1330.2,,1684.6,,1975.7,
360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,,Source: Office for National Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,,Notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,,"1. Directly age-standardised using the 2013 update of the European Standard Population with an upper age band of 90+ (see Methods for rates).  Therefore, caution should be taken if comparing these rates to rates in previous releases.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,,2. These figures exclude non-melanoma skin cancer (ICD-10 C44) (see Notes and definitions).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,,3. Non-melanoma skin cancer (NMSC) is very common but is known to be underreported. There are small areas of differing historical practice which may make comparisons across geographies and time difficult.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,,4. This table does not include the ICD-10 codes that are non mandatory (see Notes and definitions).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,,5. Cancer incidence rates are estimates based on the latest mid-year population estimates for the reference year at the time of publication. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,,Rates calculated from fewer than 20 counts may have low reliability and are therefore marked by (u).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,,Age specific rates were not calculated where there were fewer than 3 cancer registrations in a cell.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,,Directly age-standardised rates were not calculated where there were fewer than 10 counts in a cell.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,,"Where rates have not been calculated due to low counts as described above, the cell has been left blank, and marked by (u) to show the rate was not calculated due to low reliability.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,,6. Geographic boundaries are based on the November 2016 edition of the National Statistics Postcode Lookup file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
